patch_title,url,raw_text,label
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,Managing your Jagex Account settings How to import additional RuneScape characters to your Jagex Account,Mobile/UI
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,How to import additional RuneScape characters to your Jagex Account,General Change
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,"After you migrate your existing characters to a Jagex Account, theyll all sit under a single, secure login, protected by the new security features.",XP/Progression
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,The Jagex Launcher is required to use your Jagex Account.,Mobile/UI
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,"If youve been using the Jagex Launcher already but havent yet upgraded, youll need to sign out of the Jagex Launcher after upgrading . When you log back in with your Jagex Account credentials, you should be able to access all your imported characters.",Mobile/UI
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,"The Jagex Launcher requires Admin access to install. If youre on a shared network (for example, at work or school), you may not be able to install and run the Launcher.",Mobile/UI
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,"The Jagex Launcher is not supported on Linux OS. If you want to continue playing on a Linux machine after upgrading to a Jagex Account, there's guidance available in the above Support article.",Mobile/UI
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,"While HDOS is an approved client, it is not available on the Jagex Launcher at this time it will be featured on the Jagex Launcher in the near future.",Mobile/UI
An Update on Jagex Accounts,https://secure.runescape.com/m=news/an-update-on-jagex-accounts?oldschool=1,"Only import characters that you own - once a character is imported to a Jagex Account, nobody will be able to log in to the character except the Jagex Account owner.",General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,There will be no Game Update next week as were all busy preparing for the launch of Desert Treasure II.,Quest/Lore
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,"Box Traps, Fires and Flowers will now be removed from any tile part of a Forestry event spawns at.",Mobile/UI
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,"In a similar vein, Dwarven Multicannons on Forestry Event tiles will autodecay. You can reclaim your cannon from Nulodion.",Mobile/UI
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,"For players with a Bee on a Stick, we've significantly increased the amount of Bark received at the end of the Flowering Tree event and have increased the amount you receive for each action.",General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,The bushes in the Flowering Tree event now come in different colours. Names have been changed to include the colours to help colourblind players enjoy the event.,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,The Flowering Tree event will now scale on the number of people with a Bee on a Stick cutting a tree rather than just the number of people cutting a tree.,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,The Magic Root now changes position more frequently during the Rising Roots event.,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,"Ultimate Iron Players may now deposit logs with the Friendly Forester. This is a one-way transaction, and you will not be able to get these logs back.",General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,Ultimate Iron Players may no longer sell items back to the Forestry Shop.,XP/Progression
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,Random events no longer spawn in range of Forestry events.,XP/Progression
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,The Collection Log for Forestry now includes the Lumberjack Outfit.,XP/Progression
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,The Collection Log is now in alphabetical order once more.,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,The description of the Funky-Shaped Log is now more readable.,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,Dark bow(bh) has had its special attack adjusted so that its projectiles no longer land on the same tick.,Mobile/UI
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,Abyssal dagger(bh) has had its special attack cost increased from 25% to 35%.,Combat Balance
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,Jagex Accounts characters will receive an additional 20 Bank Slots!,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,Giant Seaweed now has a different Inventory icon and model.,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,(STEAM/MOBILE ONLY) Players may now set the maximum number of items shown on their Ground Items list from the Settings menu.,Mobile/UI
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,(STEAM/MOBILE ONLY) Players may now right-click a source in the Loot Tracker to ignore it.,Mobile/UI
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,560 - (UK) - PvP World,Combat Balance
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,579 - (US) - High-Risk PvP World,Combat Balance
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,561 - (UK) - Free-to-Play PvP World,Combat Balance
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,580 - (US) - LMS Competitive,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,Dark bow(bh) has had its special attack adjusted so that its projectiles no longer land on the same tick. We felt that the same-tick projectiles coupled with 55% Special attack energy remaining made this iconic bow a little too strong.,Mobile/UI
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,"Abyssal dagger(bh) has had its special attack cost increased from 25% to 35%, to reduce the likelihood of people dumping 4 special attacks back-to-back and hoping for a massive number.",Combat Balance
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,Giant Seaweed now has a different Inventory icon and model.,General Change
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,(STEAM/MOBILE ONLY) Players may now set the maximum number of items shown on their Ground Items list from the Settings menu.,Mobile/UI
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,(STEAM/MOBILE ONLY) Players may now right-click a source in the Loot Tracker to ignore it.,Mobile/UI
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,560 - (UK) - PvP World,Combat Balance
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,579 - (US) - High-Risk PvP World,Combat Balance
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,561 - (UK) - Free-to-Play PvP World,Combat Balance
Forestry: Part One - Further Changes,https://secure.runescape.com/m=news/forestry-part-one---further-changes?oldschool=1,580 - (US) - LMS Competitive,General Change
New Official Client & Next Steps,https://secure.runescape.com/m=news/new-official-client--next-steps?oldschool=1,New Official Client: This is the C++ Client and the one that will continue to receive client updates and improvements. RuneLite: One of our approved 3rd Party Clients that you can download and access via the Launcher. Legacy Java Client: This client is the one currently offered via Jagex Launcher. This client will not receive any client improvements going forward and this option will ONLY appear if you already have the Java Client installed on your device.,Mobile/UI
New Official Client & Next Steps,https://secure.runescape.com/m=news/new-official-client--next-steps?oldschool=1,RuneLite: One of our approved 3rd Party Clients that you can download and access via the Launcher. Legacy Java Client: This client is the one currently offered via Jagex Launcher. This client will not receive any client improvements going forward and this option will ONLY appear if you already have the Java Client installed on your device.,Mobile/UI
New Official Client & Next Steps,https://secure.runescape.com/m=news/new-official-client--next-steps?oldschool=1,Legacy Java Client: This client is the one currently offered via Jagex Launcher. This client will not receive any client improvements going forward and this option will ONLY appear if you already have the Java Client installed on your device.,Mobile/UI
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Re-added the Emblem Trader to the north of Edgeville.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Reverted the costs for the Emblem Traders shop on the Permanent DMM world back to normal.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"The Scythe of Vitur will now correctly add charges, even when already partly charged.",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Players will no longer receive Tier 1 Sigils when they shouldnt.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Increased the PJ Timer in single-way combat areas from 12 seconds (20 cycles) to 14.4 seconds (24 cycles).,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"Increased the minimum and maximum foe counts for most waves, causing them to spawn in faster.",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Shamans no longer spawn thralls if they have been poisoned or envenomed.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Volatile baboons now one-shot other baboons that they hit when they explode.,Mobile/UI
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Added a Deposit Urn next to the Helpful Spirit.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Players may now deposit and retrieve their Pickaxe in the lobby using the Cavity in the wall.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,During his orb phase Akkha will now only move location after a fixed number of successful hits.,Bug Fix
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Thralls no longer contribute to Akkhas teleport count during his enrage phase.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Updated Invocation descriptions to improve clarity.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Adjusted Pharaohs Sceptre drop rates to always be better in later rooms.,XP/Progression
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"Players will now always roll for the Pharaohs Sceptre at the end of Pyramid Plunder, even if they fail the Chests or Sarcophagi.",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Lesser and greater corruption now both have 50% accuracy.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Greater corruption now drains twice as many Prayer Points from the target.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"Mark of Darkness is no longer a targeted spell, instead it now buffs the caster.",Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Lava dragons can now drop Ensouled Heads in addition to other loot.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Webweaver Bow now consumes one charge when using the special attack instead of four.,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,It is now possible to take multiple God Capes at the same time.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Enabled Multicannons in PvP worlds wherever Looting Bags cannot be used.,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"Implemented a system for Loot Key broadcasts in Clan Chat, with options in the Clan Settings menu.",Mobile/UI
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Increased Wilderness Achievement Diary Rune rewards for all tiers.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Disabled random events within the Wilderness Boss lairs.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Players will now receive a message 10 ticks before Mark of Darkness expires.,XP/Progression
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,A message will now appear in the chat box to indicate that players have been bound. Players will also receive a message when they unfreeze.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Removed Dragon Scale Dust from the Nightmare Zone Reward Shop.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Players will now receive the intended 15% accuracy bonus from Bounty Hunters Ancient Kit when special attacks are performed during the minigame.,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"When treasure is won from a Player-Owned House's Dungeon Treasure Chest, the notification message now says who won it and how much money they received.",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,The Love Crossbow can no longer be fired in PvP areas.,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Thammaron's Sceptre and the Accursed Sceptre will now correctly show 0 splashes if the wielders Magic has been drained.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"Upon trying to enter the Mage Training Area, free-to-play players will now be informed that they require membership.",Mobile/UI
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,All Slayer Helm variants are now correctly shown as lost in the kept on death interface.,Mobile/UI
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,539 - (US) - PvP World,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,318 - (UK) - Bounty Hunter World,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,548 - (Germany) - High-Risk PvP World,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,577 - (US) - Free-to-Play PvP World,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,559 - (UK) - LMS Competitive,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"The Scythe of Vitur will now correctly add charges, even when already partly charged.",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Players will no longer receive Tier 1 Sigils when they shouldnt.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Increased the PJ Timer in single-way combat areas from 12 seconds (20 cycles) to 14.4 seconds (24 cycles).,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"US East - 472, 473, 574",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"US West - 442, 538, 541",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"EU - 462, 550, 551",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"The bind chance of grasp spells is doubled, though the bind duration remains the same.",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"If your target is a player, corruption will occur twice as often.",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"If your target is a demon, demonbane spells will have an additional 25% damage and 20% accuracy bonus. The damage bonus is applied after any bonus damage from gear.",Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Lava dragons can now drop Ensouled Heads in addition to other loot.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Webweaver Bow now consumes one charge when using the special attack instead of four.,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,It is now possible to take multiple God Capes at the same time.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Enabled Multicannons in PvP worlds wherever Looting Bags cannot be used.,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"Implemented a system for Loot Key broadcasts in Clan Chat, with options in the Clan Settings menu.",Mobile/UI
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Increased Wilderness Achievement Diary Rune rewards for all tiers.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Disabled random events within the Wilderness Boss lairs.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Players will now receive a message 10 ticks before Mark of Darkness expires.,XP/Progression
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,A message will now appear in the chat box to indicate that players have been bound. Players will also receive a message when they unfreeze.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Removed Dragon Scale Dust from the Nightmare Zone Reward Shop.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Players will now receive the intended 15% accuracy bonus from Bounty Hunters Ancient Kit when special attacks are performed during the minigame.,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"When treasure is won from a Player-Owned House's Dungeon Treasure Chest, the notification message now says who won it and how much money they received.",General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,The Love Crossbow can no longer be fired in PvP areas.,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,Thammaron's Sceptre and the Accursed Sceptre will now correctly show 0 splashes if the wielders Magic has been drained.,General Change
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,"Upon trying to enter the Mage Training Area, free-to-play players will now be informed that they require membership.",Mobile/UI
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,All Slayer Helm variants are now correctly shown as lost in the kept on death interface.,Mobile/UI
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,539 - (US) - PvP World,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,318 - (UK) - Bounty Hunter world,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,548 - (Germany) - High-Risk PvP World,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,577 - (US) - Free-to-Play PvP World,Combat Balance
Poll 80 ToA Changes & DMM Tweaks,https://secure.runescape.com/m=news/poll-80-toa-changes--dmm-tweaks?oldschool=1,559 - (UK) - LMS Competitive,General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,Rebalanced stats,Combat Balance
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,Rebalanced drop tables,General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"Quality of Life changes, eg:",General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"Rather than needing to use a Crystal Chime on them in a fight, you'll simply need to have the Chime in your Inventory.",General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"The Chime will be made using a separate Crystal seed, rather than using the same seed as a Crystal Saw. This means you won't need to swap back and forth between the Chime and the Saw.",XP/Progression
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"The creatures will also share a single Warped Creatures Slayer Task, rather than having one of each.",General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,This Slayer Task isn't unlocked by default so it will not impact existing Slayer metas. You can choose to unlock it using Slayer Reward Points in the usual way.,General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"New unique item drop from both creatures: you have the chance to gain a mid-level, self-powered staff called The Warped Sceptre.",XP/Progression
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"Completion of The Eyes of Glouphrie, Waterfall Quest and Tree Gnome Village",Quest/Lore
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,Poison Waste Dungeon Access,General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"30,000 Strength XP, 20,000 Slayer XP, 5,000 Thieving XP and 5,000 Magic XP",XP/Progression
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"Tying in 'chosen' layouts with raid completions. For example, completing a raid might reward players with a token. Alternatively, players could buy these tokens at Mount Quidamortem for some amount of GP.",Mobile/UI
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,Players could use a number of these tokens to customise a raid layout to some degree.,General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"It's not clear at this stage exactly how much we'd be able to let players customise, but initial ideas include things like filtering out certain rooms, or perhaps providing a handful of presets to choose from. These presets could encompass common choices for learners, speedrunners, high points etc.",General Change
"Chambers of Xeric Changes, Path of Glouphrie & More",https://secure.runescape.com/m=news/chambers-of-xeric-changes-path-of-glouphrie--more?oldschool=1,"We expect that the more customisation you'd like to do, the higher the cost.",XP/Progression
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Players are now unable to teleport out of the Wilderness Boss Caves for 3 ticks after they enter.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,This delay can be avoided if you have completed the Wilderness Hard Diary.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,The 1-tick animation delay for everyone entering the dungeon has now been removed.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,The teleport delay in the Revenant Caves will no longer apply to you.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,The teleport delay in the Wilderness Boss Caves will no longer apply to you.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Callisto and Artio should now both take damage from Magic attacks from any source.,Combat Balance
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Additionally, if they are not already frozen and the attacking player has equipment with a total Magic accuracy greater than 0, the first attack that would freeze the boss is guaranteed to hit.",Mobile/UI
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Future hits while the boss is frozen are not guaranteed to hit.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,We've augmented their Magic defence to compensate for this change.,Combat Balance
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Callisto's base Magic level has been raised, visible in the far-left tab of Monster Examine.",XP/Progression
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Callisto's chip damage has been removed.,Combat Balance
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Callisto's Ranged attack will no longer deal damage through the relevant protection Prayer.,Combat Balance
